folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,aparce,nocos,vendio,uso_hog,uso_prod,deu_hog,deu_neg,pag_trab,uso_reg,uso_int,cicloagr,cantidad,cant_venta,vtapie,valor,preciokg,val_venta
0160323511,1,01,1,4,02,098,2,2,1,,,,,,,,,, , , , , , 
0160324201,1,01,1,4,01,098,2,2,1,,,,,,,,,, , , , , , 
0160324201,1,01,1,4,02,140,2,2,1,,,,,,,,,, , , , , , 
0160324409,1,01,2,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0160324409,1,01,2,4,02,098,2,2,1,,,,,,,,,, , , , , , 
0160324409,1,01,2,5,01,268,0,2,,1,2,2,2,2,2,2,2,,2,1, ,38000,15000,10000
0160324409,1,01,2,5,02,240,0,2,,2,2,2,2,2,2,2,2,,3, , ,17000,5666.66, 
0160324409,1,01,2,5,03,274,0,2,,1,2,2,2,2,2,2,2,,12,12, ,14400,1200,14400
0160325608,1,01,1,4,01,161,1,2,,1,1,2,2,2,2,1,2,3,104000,103880, ,208000,2,207760
0160327816,1,01,1,4,01,141,1,2,,2,2,1,2,2,2,2,2,2,210000, , ,115500,0.55, 
0160327816,1,01,1,4,02,200,1,2,,2,2,1,2,2,2,2,2,2,140000, , ,112000,0.8, 
0160327816,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,6, , ,141750,23625, 
0160327816,1,01,1,5,02,267,0,2,,2,2,2,2,2,2,2,2,,1, , ,38000,38000, 
0160327816,1,01,1,5,03,240,0,2,,2,2,2,2,2,2,2,2,,3, , ,39000,39000, 
0160329614,1,01,1,4,01,161,1,2,,1,1,2,2,2,2,1,2,3,175000,174475, ,455000,2.6,453630
0160330507,1,01,1,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0160330507,1,01,1,4,02,194,2,2,1,,,,,,,,,, , , , , , 
0160330507,1,01,1,4,03,088,2,2,1,,,,,,,,,, , , , , , 
0160331410,1,02,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,20, , ,180000,9000, 
0160331410,1,02,1,5,02,246,0,2,,1,2,2,2,2,2,2,2,,15,7, ,120000,8000,56000
0160331410,1,02,1,5,03,240,0,2,,2,1,2,2,2,2,2,2,,2, , ,6000,3000, 
0160331410,1,02,1,5,04,284,0,2,,2,2,2,2,1,2,1,2,,250000, , ,50000,3, 
0160331923,1,01,2,4,01,161,1,2,,1,2,2,2,2,2,2,2,2,500,500, ,7500,20,10000
0160333203,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,19, , ,232750,12250, 
0160333203,1,01,1,5,02,284,0,2,,1,2,2,2,2,2,2,2,,14400,14400, ,133920,9.3,133920
0160333411,1,01,2,4,01,141,2,2,2,,,,,,,,,, , , , , , 
0160333411,1,01,2,4,02,098,2,2,2,,,,,,,,,, , , , , , 
0160333411,1,01,2,4,03,194,2,2,2,,,,,,,,,, , , , , , 
0160333411,1,01,2,5,01,240,0,2,,1,2,2,2,2,2,2,2,,33,15, ,495000,15000,225000
0160333713,1,01,2,5,01,268,0,2,,1,2,2,2,2,2,2,2,,34,24, ,850000,25000,600000
0160333713,1,01,2,5,02,240,0,2,,1,2,2,2,2,2,2,2,,35,18, ,452000,12983.66,397000
0160333715,1,01,1,4,01,141,2,2,1,,,,,,,,,, , , , , , 
0160333715,1,01,1,4,02,002,2,2,1,,,,,,,,,, , , , , , 
0160333715,1,01,1,5,01,268,0,2,,1,2,2,2,2,2,2,2,,8,1, ,80000,10000,1600
0160333715,1,01,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,2, , ,4000,2000, 
0160333715,1,01,1,5,03,269,0,2,,2,2,2,2,2,2,2,2,,2, , ,7000,3500, 
0160333715,1,01,1,5,04,284,0,2,,1,2,2,2,2,2,2,2,,14600,14600, ,124000,8.5,124000
0160333919,1,03,1,4,01,141,1,2,,2,2,1,2,2,2,2,2,2,15000, , ,12000,0.8, 
0160333919,1,03,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,2, , ,30000,15000, 
0160333919,1,03,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,2, , ,20000,10000, 
0160335412,1,04,1,4,01,140,2,1,1,,,,,,,,,, , , , , , 
0160335412,1,04,1,5,01,240,0,2,,2,2,2,2,1,2,2,1,,8, , ,80000,10000, 
0160335919,1,01,1,4,01,141,1,2,,2,1,2,2,2,2,2,2,1,5000, , ,25000,5, 
0160335919,1,01,1,4,02,088,2,2,6,,,,,,,,,, , , , , , 
0160336512,1,02,1,4,01,133,1,2,,2,1,2,2,2,2,1,2,1,1, , ,30,30, 
0160336512,1,02,1,4,02,153,1,2,,2,1,2,2,2,2,1,2,1,1, , ,50,50, 
0160336512,1,02,1,5,01,250,0,2,,2,1,2,2,2,2,2,2,,3, , ,210,50, 
0160336512,1,02,1,5,02,279,0,2,,2,1,2,2,2,2,2,2,,3, , ,90,50, 
0160337020,1,02,1,5,01,240,0,2,,2,2,2,2,2,2,2,2,,1600, , ,1600,1600, 
0160337405,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,10, , ,100000,10000, 
0160337405,1,01,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,2, , ,10000,5000, 
0160337405,1,01,1,5,03,269,0,2,,2,2,2,2,2,2,2,2,,4, , ,20000,5000, 
0160337405,1,01,1,5,04,284,0,2,,1,1,1,2,2,2,2,2,,4032,365, ,60480,15,5475
0160337816,1,02,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,5, , ,60000,12000, 
0160337816,1,02,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,4, , ,32000,8000, 
0160337816,1,02,1,5,03,241,0,2,,2,2,2,2,2,2,2,2,,4, , ,12000,1500, 
0160337816,1,02,1,5,04,284,0,2,,1,1,2,2,2,2,2,2,,8100,7596, ,44550,5.5,41778
0160340510,1,01,1,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0160340510,1,01,1,4,02,048,2,2,1,,,,,,,,,, , , , , , 
0160340713,1,01,1,4,01,098,1,2,,2,1,1,2,2,2,2,2,1,40, , ,1880,47, 
0160340713,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,1,2,1,3, , ,30,10, 
0160340713,1,01,1,4,03,002,2,2,1,,,,,,,,,, , , , , , 
0160340713,1,01,1,5,01,241,0,2,,1,1,2,2,2,2,2,2,,20,13, ,25000,3076,40000
0160340714,1,01,2,4,01,141,2,2,1,,,,,,,,,, , , , , , 
0160340714,1,01,2,4,02,098,1,2,,2,1,2,2,2,2,2,2,1,40, , ,1200,30, 
0160340717,1,01,2,5,01,275,0,2,,2,2,2,2,2,2,2,2,,6, , ,7200,1200, 
0160340717,1,01,2,5,02,241,0,2,,2,2,2,2,2,2,2,2,,4, , ,12000,3000, 
0160342022,1,02,1,5,01,246,0,2,,2,2,2,2,2,2,2,2,,2, , ,4000,2000, 
0160342022,1,02,1,5,02,250,0,2,,2,2,2,2,2,2,2,2,,4, , ,600,150, 
0160342022,1,02,1,5,03,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,100,100, 
0160342022,1,02,1,5,04,279,0,2,,2,1,2,2,2,2,1,2,,65, , ,4900,5, 
0160342509,1,01,1,4,01,140,1,2,,1,2,1,2,2,2,2,2,1,7000,6400, ,42000,6,38400
0160342509,1,01,1,4,02,088,1,2,,2,2,2,2,2,2,1,2,1,1000, , ,1000,1, 
0160342509,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,6000, , ,30000,5, 
0160342509,1,01,1,4,04,140,2,2,1,,,,,,,,,, , , , , , 
0160342509,1,01,1,5,01,268,0,1,,1,2,2,2,2,2,2,2,,14,12, ,210000,15000,180000
0160342509,1,01,1,5,02,267,0,2,,1,2,2,2,2,2,2,2,,1,1, ,60000,30000,30000
0160342509,1,01,1,5,03,240,0,2,,1,2,2,2,2,2,2,2,,11,10, ,288000,12000,120000
0160342512,1,01,1,4,01,140,1,2,,1,2,2,2,2,2,2,2,1,2000,2000, ,12000,6,12000
0160342512,1,01,1,4,02,088,1,2,,1,2,2,2,2,2,2,2,1,1000,1000, ,6000,6,6000
0160342512,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,2000, , ,12000,6, 
0160342512,1,01,1,5,01,275,0,1,,2,2,2,2,2,2,2,2,,4, , ,10000,2500, 
0160343204,1,01,1,4,01,140,2,2,2,,,,,,,,,, , , , , , 
0160343204,1,01,1,4,02,098,2,2,2,,,,,,,,,, , , , , , 
0160343411,1,01,2,4,01,141,1,2,,2,2,1,2,2,2,2,2,2,225, , ,5625,25, 
0160343411,1,01,2,5,01,268,0,2,,1,2,2,2,2,2,2,2,,3,1, ,45000,15000,15000
0160343411,1,01,2,5,02,240,0,2,,2,2,2,2,2,2,2,2,,1, , ,3000,3000, 
0160343411,1,01,2,5,03,241,0,2,,2,2,2,2,2,2,2,2,,2, , ,6000,3000, 
0160343411,1,01,2,5,04,243,0,2,,2,2,2,2,2,2,2,2,,1, , ,5000,5000, 
0160343411,1,01,2,5,05,249,0,2,,2,2,1,2,2,2,2,2,,25200, , ,378000,15, 
0160343411,1,01,2,5,06,284,0,2,,2,1,2,2,2,2,2,2,,120, , ,1800,15, 
0160344019,1,01,1,4,01,141,2,2,2,,,,,,,,,, , , , , , 
0160344019,1,01,1,4,02,194,1,2,,1,2,2,2,2,2,2,2,1,40000,40000, ,40000,1,40000
0160344303,1,01,1,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0160344303,1,01,1,5,01,241,0,1,,2,2,2,2,2,2,2,2,,2, , ,5000,2500, 
0160344305,1,01,1,4,01,010,2,2,1,,,,,,,,,, , , , , , 
0160344305,1,01,1,4,02,140,2,2,1,,,,,,,,,, , , , , , 
0160344305,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,5, , ,30000,6000, 
0160344305,1,01,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,5, , ,15000,3000, 
0160344305,1,01,1,5,03,284,0,2,,1,1,1,2,2,2,2,2,,28800,25500, ,144000,5,127500
0160344814,1,01,2,5,01,240,0,2,,2,2,2,2,2,2,2,2,,1, , ,25000,25000, 
0160344814,1,01,2,5,02,246,0,2,,1,2,2,2,2,2,2,2,,3,1, ,9900,3300,3300
0160344814,1,01,2,5,03,275,0,2,,2,2,2,2,2,2,2,2,,4, , ,4000,1000, 
0160344815,1,01,1,5,01,268,0,2,,1,2,2,2,2,2,2,2,,5,1, ,100000,20000,12000
0160344815,1,01,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,4, , ,40000,10000, 
0160344815,1,01,1,5,03,241,0,2,,2,2,2,2,2,2,2,2,,8, , ,16000,2000, 
0160344815,1,01,1,5,04,284,0,2,,1,1,1,2,2,2,2,2,,29200,27570, ,233600,8,220560
0160345201,1,01,1,5,01,268,0,2,,1,2,2,2,2,2,2,2,,6,2, ,150000,25000,50000
0160345201,1,01,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,8, , ,40000,5000, 
0160345201,1,01,1,5,03,284,0,2,,1,2,2,2,2,2,2,2,,24400,24400, ,195200,8,195200
0160345201,1,01,1,5,04,251,0,2,,1,2,2,2,2,2,2,2,,30,8, ,150000,5000,40000
0160345201,1,01,1,5,05,250,0,2,,1,2,2,2,2,2,2,2,,8,10, ,75000,1500,15000
0160345201,1,01,1,5,06,279,0,2,,2,1,2,2,2,2,2,2,,8, , ,320,40, 
0160345510,1,01,1,4,01,141,1,2,,2,2,1,2,2,2,2,2,3,22000, , ,45000,6, 
0160345510,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,10, , ,100000,10000, 
0160345510,1,01,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,8, , ,12000,1500, 
0160345510,1,01,1,5,03,267,0,2,,2,2,2,2,2,2,2,2,,2, , ,24000,12000, 
0160345510,1,01,1,5,04,284,0,2,,1,2,1,2,2,2,2,2,,36500,32532, ,292000,8,260256
0160345924,1,01,1,4,01,140,1,2,,1,2,2,2,2,2,2,2,2,12000,12000, ,96000,8,96000
0160345924,1,01,1,4,02,194,1,2,,1,2,2,2,2,2,2,2,2,12000,12000, ,63000,5.3,63600
0160346021,1,01,2,4,01,141,1,2,,2,2,1,2,2,2,2,2,2,2000, , ,8000,4, 
0160346021,1,01,2,5,01,240,0,2,,2,2,2,2,2,2,2,2,,4, , ,20000,5000, 
0160346021,1,01,2,5,02,246,0,2,,1,2,2,2,2,2,2,2,,5,2, ,5000,1000,10000
0160346402,1,01,2,5,01,250,0,2,,2,2,2,2,2,2,2,2,,4, , ,1200,300, 
0160346402,1,01,2,5,02,279,0,2,,2,1,2,2,2,2,2,2,,600, , ,2100,350, 
0160346402,1,01,2,5,03,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,300,300, 
0160346608,1,01,1,4,01,141,1,2,,2,2,1,2,2,2,2,2,3,70000, , ,154000,6, 
0160346608,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,18, , ,216000,12000, 
0160346608,1,01,1,5,02,240,0,2,,1,2,2,2,2,2,2,2,,20,10, ,140000,7000,70000
0160346608,1,01,1,5,03,267,0,2,,1,2,2,2,2,2,2,2,,2,1, ,20000,10000,10000
0160346608,1,01,1,5,04,284,0,2,,1,2,2,2,2,2,2,2,,65700,65700, ,525600,8,525600
0160347923,1,03,1,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0160347923,1,03,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,2,100, , ,1750,18, 
0160347923,1,03,1,4,03,194,2,2,1,,,,,,,,,, , , , , , 
0160347923,1,03,1,4,04,098,2,2,1,,,,,,,,,, , , , , , 
0160347923,1,03,1,5,01,241,0,2,,1,2,2,2,2,2,2,2,,518,296, ,14000,1500,12000
0160347923,1,03,1,5,02,294,0,2,,2,2,1,2,2,2,2,2,,1000, , ,3500,3500, 
0160349019,1,01,1,4,01,140,2,1,2,,,,,,,,,, , , , , , 
0160349019,1,01,1,5,01,268,0,2,,1,2,2,2,2,2,2,2,,10,6, ,50000,5000,30000
0160349019,1,01,1,5,02,269,0,2,,2,2,2,2,2,2,2,2,,2, , ,8000,3000, 
0160349019,1,01,1,5,03,240,0,2,,2,2,2,2,2,2,2,2,,2, , ,10000,3000, 
0160349019,1,01,1,5,04,284,0,2,,1,1,1,2,2,2,2,2,,7902,7412, ,63216,8,59296
0160349306,1,01,2,4,01,141,2,2,1,,,,,,,,,, , , , , , 
0160349306,1,01,2,4,02,098,2,2,1,,,,,,,,,, , , , , , 
0160349306,1,01,2,4,03,194,1,2,,1,2,2,2,2,2,2,2,1,3500,3500, ,1750,0.5,1750
0160349306,1,01,2,5,01,268,0,2,,1,2,2,2,2,2,2,2,,15000,7500, ,180000,9000,90000
0160349306,1,01,2,5,02,240,0,2,,2,2,2,2,2,2,2,2,,240, , ,10000,2500, 
0160349306,1,01,2,5,03,284,0,2,,2,2,2,2,2,2,2,2,,3600, , ,20000,7, 
0160349306,1,01,2,5,04,267,0,2,,2,2,2,2,2,2,2,2,,600, , ,45000,45000, 
0160349306,1,01,2,5,05,294,0,2,,2,2,2,2,2,2,2,2,,500, , ,3000,5, 
0160349306,1,01,2,5,06,250,0,2,,2,2,2,2,2,2,2,2,,6, , ,300,100, 
0160349510,1,01,2,5,01,240,0,2,,1,2,2,2,2,2,2,2,,4,4, ,32000,8000,32000
0160349510,1,01,2,5,02,246,0,2,,2,2,2,2,2,2,2,2,,4, , ,7000,4000, 
0160349510,1,01,2,5,03,267,0,2,,2,2,2,2,2,2,2,2,,1, , ,12450,4000, 
0160349510,1,01,2,5,04,260,0,2,,2,2,2,2,2,2,2,2,,2, , ,200,200, 
0160349510,1,01,2,5,05,250,0,2,,1,2,2,2,2,2,2,2,,60,20, ,6000,100,2000
0160349510,1,01,2,5,06,251,0,2,,1,2,2,2,2,2,2,2,,7,2, ,4200,600,600
0160349510,1,01,2,5,07,263,0,2,,2,2,2,2,2,2,2,2,,3, , ,900,300, 
0160349510,1,01,2,5,08,280,0,2,,2,1,2,2,2,2,2,2,,104, , ,7280,70, 
0160349512,1,01,1,4,01,098,1,2,,1,1,1,2,2,2,2,2,3,200,120, ,5600,28,3360
0160349512,1,01,1,4,02,194,2,2,7,,,,,,,,,, , ,5000, , , 
0160349512,1,01,1,4,03,194,1,2,,2,2,2,2,2,2,1,2,2,200, , ,200,1, 
0160349716,1,01,1,4,01,140,2,2,3,,,,,,,,,, , , , , , 
0160349716,1,01,1,4,02,088,2,2,3,,,,,,,,,, , , , , , 
0160349716,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,3,50000, , ,100000,2, 
0160349716,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,5000, , ,200000,20000, 
0160349716,1,01,1,5,02,240,0,2,,1,2,2,2,1,2,2,1,,3000,1200, ,150000,10000,60000
0160349716,1,01,1,5,03,284,0,2,,1,1,1,2,2,2,2,2,,62000,54750, ,410625,7.5,410625
0160349718,1,02,1,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0160349718,1,02,1,4,02,194,2,2,1,,,,,,,,,, , , , , , 
0160349718,1,02,1,4,03,088,2,2,1,,,,,,,,,, , , , , , 
0160349718,1,02,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,5000, , ,150000,15000, 
0160349718,1,02,1,5,02,240,0,2,,2,2,2,2,2,2,2,2,,1200, , ,40000,10000, 
0160349718,1,02,1,5,03,267,0,2,,2,2,2,2,2,2,2,2,,800, , ,50000,50000, 
0160349718,1,02,1,5,04,284,0,2,,2,2,1,2,2,2,2,2,,14600, , ,87600,8, 
0160349718,1,02,1,5,05,250,0,2,,2,2,2,2,2,2,2,2,,4, , ,200,50, 
0160349718,1,02,1,5,06,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,120,120, 
0160349718,1,02,1,5,07,279,0,2,,2,1,2,2,2,2,2,2,,350, , ,2450,7, 
0160351302,1,01,1,5,01,240,0,2,,2,2,2,2,2,2,2,2,,4, , ,72000,18000, 
0200377301,1,01,1,4,01,217,1,2,,1,2,2,2,2,2,2,2,3,79,79, ,21965,278.04,21965
0200377301,1,01,1,4,02,017,2,2,1,,,,,,,,,, , , , , , 
0200443822,1,02,2,5,01,241,0,2,,1,2,2,2,2,2,2,2,,7,4, ,7000,1000,4000
0200444716,1,01,1,5,01,241,0,2,,2,1,2,2,2,2,2,2,,12, , ,6000,500, 
0200444716,1,01,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,10, , ,1000,100, 
0260694304,1,02,1,4,01,215,1,2,,1,2,2,2,2,2,2,2,3,10000,10000, ,170000,17,170000
0260694304,1,02,1,4,02,048,1,2,,2,2,1,2,2,2,2,2,3,1000, , ,17000,17, 
0260694304,1,02,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,35, , ,280000,8000, 
0260694304,1,02,1,5,02,240,0,2,,1,2,2,1,2,2,2,2,,20,10, ,200000,10000,100000
0260694304,1,02,1,5,03,269,0,2,,2,2,2,2,2,2,2,2,,15, , ,225000,15000, 
0260702305,1,01,1,4,01,186,1,2,,2,1,2,2,2,2,1,1,3,53, , ,16218,200, 
0260711305,1,01,1,5,01,241,0,2,,1,1,2,2,2,2,2,1,,65,25, ,195000,3000,37500
0260711305,1,01,1,5,02,246,0,2,,1,1,2,2,2,1,2,1,,60,30, ,270000,4500,45000
0260711305,1,01,1,5,03,249,0,2,,2,2,2,2,2,2,2,2,,12, , ,19200,1600, 
0260711305,1,01,1,5,04,275,0,2,,2,2,2,2,2,2,2,2,,9, , ,8100,900, 
0260715301,1,01,1,5,01,268,0,2,,1,2,2,2,2,2,2,2,,4,2, ,60000,15000,30000
0260715301,1,01,1,5,02,267,0,2,,2,2,2,2,2,2,2,2,,1, , ,15000,15000, 
0260715301,1,01,1,5,03,240,0,2,,2,2,2,2,2,2,2,2,,1, , ,8000,8000, 
0260715301,1,01,1,5,04,244,0,2,,1,2,2,2,2,2,2,2,,7,3, ,7000,1000,3000
0260715301,1,01,1,5,05,241,0,2,,1,2,2,2,2,2,2,2,,10,4, ,20000,2000,8000
0260715301,1,01,1,5,06,284,0,2,,2,1,1,2,2,2,1,2,,4745, , ,33215,7, 
0260715301,1,01,1,5,07,250,0,2,,2,1,2,2,2,2,2,2,,10, , ,2000,200, 
0260715301,1,01,1,5,08,279,0,2,,2,1,2,2,2,2,2,2,,243, , ,12150,50, 
0260715302,1,01,2,5,01,241,0,2,,1,2,2,2,2,2,2,2,,24,10, ,24000,1000,10000
0260715302,1,01,2,5,02,250,0,2,,2,2,2,2,2,2,2,2,,22, , ,2200,100, 
0260715302,1,01,2,5,03,279,0,2,,1,1,2,2,2,2,2,2,,23760,23376, ,712800,30,701280
0260719713,1,01,1,4,01,215,1,2,,1,2,2,2,2,2,2,2,1,420000,420000, ,2520000,4.8,2184000
0260719713,1,01,1,4,02,010,1,2,,1,1,2,2,2,2,2,2,3,225000,217200, ,675000,3.1,673320
0260719713,1,01,1,4,03,194,1,2,,2,1,2,2,2,2,2,2,1,4000, , ,8000,2, 
0260719713,1,01,1,5,01,241,0,2,,2,2,2,2,2,2,2,2,,30, , ,54000,1800, 
0260721305,1,03,1,5,01,241,0,2,,1,2,2,2,2,2,2,2,,25,25, ,32500,1300,32500
0260722206,1,01,2,4,01,118,1,2,,2,1,2,2,2,2,2,2,2,2, , ,40,20, 
0260722206,1,01,2,4,02,112,1,2,,2,1,2,2,2,2,1,2,2,10, , ,200,20, 
0260722206,1,01,2,4,03,104,1,2,,2,1,2,2,2,2,1,2,1,15, , ,300,20, 
0260722206,1,01,2,4,04,217,1,2,,2,1,2,2,2,2,1,2,1,10, , ,200,20, 
0260722206,1,01,2,4,05,029,1,2,,2,1,2,2,2,2,1,2,2,10, , ,200,20, 
0260722206,1,01,2,4,06,161,1,2,,2,1,2,2,2,2,1,2,3,50, , ,1000,20, 
0260722206,1,01,2,4,07,159,1,2,,2,1,2,2,2,2,1,2,3,100, , ,2000,20, 
0260722206,1,01,2,4,08,084,1,2,,2,1,2,2,2,2,1,2,2,25, , ,500,20, 
0260722206,1,01,2,4,09,085,1,2,,2,1,2,2,2,2,1,2,3,10, , ,200,20, 
0260722206,1,01,2,4,10,211,2,2,1,,,,,,,,,, , , , , , 
0260722920,1,01,1,5,01,241,0,2,,1,1,2,2,2,2,2,2,,22,1, ,33000,1500,1500
0260722920,1,01,1,5,02,250,0,2,,2,2,2,2,2,2,2,2,,16, , ,960,60, 
0260722920,1,01,1,5,03,251,0,2,,2,2,2,2,2,2,2,2,,2, , ,60,30, 
0260723306,1,01,1,4,01,215,1,2,,1,2,2,2,2,2,2,2,1,175000,175000, ,450000,5350,450000
0260723306,1,01,1,4,02,010,1,2,,1,2,2,2,2,2,2,2,1,5500,5500, ,35000,140,35000
0260723306,1,01,1,4,03,140,1,2,,1,2,2,2,2,2,2,2,2,155000,155000, ,130000,4950,130000
0260723306,1,01,1,4,04,194,2,2,3,,,,,,,,,, , , , , , 
0260725203,1,01,2,4,01,173,1,2,,2,2,1,2,2,2,2,2,1,43400, , ,93000,2.14, 
0260725203,1,01,2,5,01,241,0,1,,2,2,2,2,2,2,2,2,,10, , ,25500,1500, 
0260732303,1,01,1,5,01,268,0,2,,1,2,2,2,2,2,2,2,,37,22, ,518000,13000,308000
0260732303,1,01,1,5,02,241,0,2,,1,1,2,2,2,2,2,2,,65,40, ,78000,1500,48000
0260732303,1,01,1,5,03,284,0,2,,1,2,2,2,2,2,2,2,,29200,29200, ,277400,9.5,277400
0260732303,1,01,1,5,04,240,0,2,,1,2,2,2,2,2,2,2,,8,6, ,32000,7500,24000
0260732507,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,8, , ,56000,7000, 
0260732507,1,01,1,5,02,269,0,2,,1,2,2,2,2,2,2,2,,4,1, ,46000,11500,11500
0260732507,1,01,1,5,03,284,0,2,,2,2,1,2,2,2,2,2,,791, , ,9500,12.01, 
0260732817,1,01,1,4,01,010,1,2,,2,2,1,2,2,2,2,2,3,110, , ,22000,200, 
0260732817,1,01,1,5,01,268,0,1,,1,2,2,2,2,2,2,2,,5,1, ,50000,10000,10000
0260732817,1,01,1,5,02,240,0,1,,1,2,2,2,2,2,2,2,,5,5, ,40000,8000,40000
0260732817,1,01,1,5,03,284,0,1,,2,1,1,2,2,2,2,2,,7320, , ,73200,10, 
0260738512,1,02,1,5,01,244,0,2,,1,2,2,2,2,2,2,2,,20,11, ,30000,1500,16500
0260738512,1,02,1,5,02,246,0,2,,2,2,2,2,2,2,2,2,,1, , ,1500,1500, 
0260745813,1,01,1,4,01,010,1,2,,1,2,1,2,2,2,2,2,2,150000,135000, ,390000,130,351000
0260745813,1,01,1,4,02,026,1,2,,1,2,1,2,2,2,2,2,1,36000,31500, ,800000,100,70000
0260745813,1,01,1,5,01,246,0,2,,1,2,2,2,2,2,2,2,,1920,900, ,51200,1600,24000
0260745813,1,01,1,5,02,241,0,2,,1,1,2,2,2,2,2,2,,2660,1260, ,68400,2000,36000
0260745813,1,01,1,5,03,250,0,2,,2,1,2,2,2,2,2,2,,12, , ,1800,150, 
0260745813,1,01,1,5,04,244,0,2,,1,1,2,2,2,2,2,2,,320,80, ,12000,1500,3000
0260746206,1,01,1,5,01,244,0,2,,1,2,2,2,2,2,2,2,,600,300, ,20000,2000,10000
0260747607,1,02,1,5,01,250,0,2,,2,2,2,2,2,2,2,2,,11, , ,1100,100, 
0260747607,1,02,1,5,02,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,100,100, 
0260747607,1,02,1,5,03,274,0,2,,2,1,2,2,2,2,1,2,,102, , ,5840,48, 
0260747608,1,01,2,5,01,250,0,2,,2,2,2,2,2,2,2,2,,11, , ,1100,100, 
0260747608,1,01,2,5,02,279,0,2,,2,1,2,2,2,2,1,2,,240, , ,1920,48, 
0260747608,1,01,2,5,03,262,0,2,,2,2,2,2,2,2,2,2,,33, , ,760,40, 
0260747608,1,01,2,5,04,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,100,4, 
0260753201,1,01,1,4,01,161,1,2,,1,1,2,2,2,2,2,2,3,20000,6000, ,150000,15,45000
0260759412,1,01,1,4,01,010,1,2,,1,1,2,2,2,2,2,2,3,93600,89100, ,322400,3.44,306900
0260759412,1,01,1,4,02,194,2,2,1,,,,,,,,,, , , , , , 
0260760305,1,01,1,4,01,010,1,2,,1,2,2,2,2,2,2,2,2,82500,82500, ,225000,3.27,270000
0260760305,1,01,1,4,02,194,2,2,1,,,,,,,,,, , , , , , 
0260772716,1,02,1,4,01,211,1,2,,1,1,1,2,2,2,2,1,2,49,28, ,800,16.33,800
0260772716,1,02,1,4,02,005,1,2,,2,1,1,2,2,2,2,2,1,12, , ,300,25, 
0260772716,1,02,1,4,03,048,1,2,,2,1,1,2,2,2,2,2,1,10, , ,300,30, 
0260772716,1,02,1,4,04,161,1,2,,1,1,1,2,2,2,2,2,2,130,100, ,2000,15.39,2000
0260772716,1,02,1,4,05,174,1,2,,1,1,1,2,2,2,2,2,2,20,10, ,300,15,300
0260772716,1,02,1,4,06,040,1,2,,1,2,2,2,2,2,2,1,2,48,40, ,2000,41.67,2000
0260772716,1,02,1,5,01,279,0,2,,1,1,2,2,2,2,2,2,,40,36, ,3000,75,2700
0260772716,1,02,1,5,02,250,0,2,,2,2,2,2,2,2,2,2,,20, , ,2500,125, 
0260796202,1,03,1,9,01,593,0,,,1,1,2,2,2,2,1,2,,3960,3600, ,115920,28,100800
0260796202,1,03,1,9,02,547,0,,,1,2,2,2,2,2,2,2,,3600,3600, ,90000,50,180000
0260796202,1,03,1,9,03,502,0,,,1,1,2,2,2,2,2,2,,720,600, ,11040,13,9600
